0.583
0.862
0.943
0.09
0.062
0.552
0.135
0.754
0.339
0.159
0.645
0.272
0.579
0.25
0.414
0.08
0.638
0.428
0.947
0.805
0.288
0.747
0.709
0.017
0.4
0.488
0.329
0.927
0.391
0.057
0.459
0.069
0.658
0.358
0.297
0.715
0.059
0.461
0.698
0.295
0.694
0.911
0.123
0.795
0.91
0.475
0.616
0.072
0.146
0.238
0.861
0.081
0.014
0.542
0.483
0.829
0.958
0.657
0.123
0.638
0.723
0.998
0.495
0.285
0.236
0.91
0.471
0.371
0.139
0.413
0.518
0.148
0.645
0.747
0.533
0.882
0.337
0.044
0.435
0.54
0.632
0.017
0.901
0.08
0.563
0.179
0.23
0.017
0.334
0.946
0.139
0.048
0.286
0.581
0.192
0.542
0.451
0.606
0.412
0.726
0.727
0.954
0.486
0.024
0.431
0.76
0.622
0.372
0.858
0.793
0.011
0.039
0.701
0.592
0.988
0.615
0.097
0.696
0.736
0.243
0.101
0.071
0.131
0.261
0.089
0.127
0.966
0.026
0.132
0.312
0.243
0.741
0.495
0.762
0.337
0.401
0.628
0.534
0.761
0.587
0.67
0.269
0.023
0.451
0.076
0.209
0.803
0.964
0.499
0.196
0.081
0.893
0.261
0.829
0.159
0.287
0.136
0.484
0.195
0.148
0.272
0.541
0.243
0.692
0.181
0.472
0.163
0.34
0.295
0.869
0.861
0.968
0.479
0.517
0.29
0.401
0.646
0.197
0.911
0.806
0.796
0.287
0.171
0.795
0.549
0.977
0.761
0.144
0.619
0.519
0.042
0.825
0.097
0.793
0.188
0.133
0.781
0.262
0.111
0.14
0.828
0.658
0.54
0.889
0.288
0.288
0.088
0.386
0.706
0.434
0.816
0.013
0.913
0.073
0.552
0.052
0.542
0.334
0.689
0.979
0.612
0.563
0.245
0.343
0.74
0.62
0.893
0.954
0.836
0.49
0.626
0.746
0.448
0.914
0.098
0.938
0.748
0.569
0.719
0.198
0.008
0.801
0.124
0.569
0.916
0.061
0.891
0.619
0.181
0.191
0.379
0.264
0.861
0.483
0.829
0.184
0.34
0.679
0.741
0.262
0.739
0.289
0.986
0.012
0.512
0.816
0.481
0.521
0.053
0.406
0.964
0.04
0.507
0.11
0.257
0.578
0.483
0.195
0.265
0.591
0.044
0.188
0.616
0.414
0.036
0.223
0.149
0.776
0.492
0.188
0.797
0.406
0.915
0.23
0.839
0.859
0.179
0.288
0.577
0.829
